Filename	Strain	Pyruvate_conc	Rep	Light_level	Day	Peak_Integral
200811_HL_7806_C2_Day8_0B	7806	0	2	600	8	3831813.025
200811_HL_7806_C2_Day8_0C	7806	0	2	600	8	3833064.2
200811_HL_7806_C2_Day8_500A	7806	0	2	600	8	12004139.78
200811_HL_7806_C2_Day8_500B	7806	0	2	600	8	11989256.4
200811_HL_7806_C2_Day8_500C	7806	0	2	600	8	11949728.1
200811_HL_7806_C2_Day8_750A	7806	0	2	600	8	13976389.63
200811_HL_7806_C2_Day8_750B	7806	0	2	600	8	13737633.9
200811_HL_7806_C2_Day8_750C	7806	0	2	600	8	13719184.5
200811_HL_7806_C3_Day8_0A	7806	0	3	600	8	3303942.792
200811_HL_7806_C3_Day8_0B	7806	0	3	600	8	3361680.125
200811_HL_7806_C3_Day8_0C	7806	0	3	600	8	3402613.825
200811_HL_7806_C3_Day8_500A	7806	0	3	600	8	11773502.43
200811_HL_7806_C3_Day8_500B	7806	0	3	600	8	11467592.48
200811_HL_7806_C3_Day8_500C	7806	0	3	600	8	11496100.83
200811_HL_7806_C3_Day8_750A	7806	0	3	600	8	14661538.53
200811_HL_7806_C3_Day8_750B	7806	0	3	600	8	14076599.46
200811_HL_7806_C3_Day8_750C	7806	0	3	600	8	13684618.3
200811_HL_7806_C3_Day8_750D	7806	0	3	600	8	13741574.67
200811_HL_7806_P1_Day8_0A	7806	1	1	600	8	543788.775
200811_HL_7806_P1_Day8_0B	7806	1	1	600	8	604469.475
200811_HL_7806_P1_Day8_0C	7806	1	1	600	8	613912.625
200811_HL_7806_P1_Day8_500A	7806	1	1	600	8	5286784.775
200811_HL_7806_P1_Day8_500B	7806	1	1	600	8	4838055.5
200811_HL_7806_P1_Day8_500C	7806	1	1	600	8	4486816.1
200811_HL_7806_P1_Day8_750A	7806	1	1	600	8	5022075.075
200811_HL_7806_P1_Day8_750B	7806	1	1	600	8	4608302.25
200811_HL_7806_P1_Day8_750C	7806	1	1	600	8	4270941.1
200811_HL_7806_P2_Day8_0A	7806	1	2	600	8	594316.35
200811_HL_7806_P2_Day8_0B	7806	1	2	600	8	571445.725
200811_HL_7806_P2_Day8_0C	7806	1	2	600	8	565177.525
200811_HL_7806_P2_Day8_500A	7806	1	2	600	8	4073072.425
200811_HL_7806_P2_Day8_500B	7806	1	2	600	8	3756263.625
200811_HL_7806_P2_Day8_500C	7806	1	2	600	8	3458531.225
200811_HL_7806_P3_Day8_0A	7806	1	3	600	8	487175.025
200811_HL_7806_P3_Day8_0B	7806	1	3	600	8	479918.4333
200811_HL_7806_P3_Day8_0C	7806	1	3	600	8	471709.4333
200811_HL_7806_P3_Day8_500A	7806	1	3	600	8	4958911.6
200811_HL_7806_P3_Day8_500B	7806	1	3	600	8	4643777.75
200811_HL_7806_P3_Day8_500C	7806	1	3	600	8	4195834.025
200811_HL_9806_C1_Day8_0A	9806	0	1	600	8	3690550.775
200811_HL_9806_C1_Day8_0B	9806	0	1	600	8	3637429.025
200811_HL_9806_C1_Day8_0C	9806	0	1	600	8	3632107
200811_HL_9806_C1_Day8_500A	9806	0	1	600	8	11368826.25
200811_HL_9806_C1_Day8_500B	9806	0	1	600	8	11302807.83
200811_HL_9806_C1_Day8_500C	9806	0	1	600	8	11266557.42
200811_HL_9806_C1_Day8_750A	9806	0	1	600	8	14140808.5
200811_HL_9806_C1_Day8_750B	9806	0	1	600	8	14169549.04
200811_HL_9806_C1_Day8_750C	9806	0	1	600	8	13994509.92
200811_HL_9806_C2_Day8_0A	9806	0	2	600	8	3492592.6
200811_HL_9806_C2_Day8_0B	9806	0	2	600	8	3427572.225
200811_HL_9806_C2_Day8_0C	9806	0	2	600	8	3414575.825
200811_HL_9806_C2_Day8_500A	9806	0	2	600	8	11119008.73
200811_HL_9806_C2_Day8_500B	9806	0	2	600	8	11033991.54
200811_HL_9806_C2_Day8_500C	9806	0	2	600	8	10942545.29
200811_HL_9806_C2_Day8_750A	9806	0	2	600	8	12486148.8
200811_HL_9806_C2_Day8_750B	9806	0	2	600	8	12380338.96
200811_HL_9806_C2_Day8_750C	9806	0	2	600	8	12284582.63
200811_HL_9806_C3_Day8_0A	9806	0	3	600	8	5017816.325
200811_HL_9806_C3_Day8_0B	9806	0	3	600	8	4918998.05
200811_HL_9806_C3_Day8_0C	9806	0	3	600	8	4962207.325
200811_HL_9806_C3_Day8_500A	9806	0	3	600	8	12455075.13
200811_HL_9806_C3_Day8_500B	9806	0	3	600	8	13211700.25
200811_HL_9806_C3_Day8_500C	9806	0	3	600	8	12542343.03
200811_HL_9806_C3_Day8_750A	9806	0	3	600	8	14575119.15
200811_HL_9806_C3_Day8_750B	9806	0	3	600	8	14444417.6
200811_HL_9806_C3_Day8_750C	9806	0	3	600	8	14571550.63
200811_HL_9806_P1_Day8_0A	9806	1	1	600	8	414891.6667
200811_HL_9806_P1_Day8_0B	9806	1	1	600	8	439558.1333
200811_HL_9806_P1_Day8_0C	9806	1	1	600	8	410808.0417
200811_HL_9806_P1_Day8_500A	9806	1	1	600	8	6323635.617
200811_HL_9806_P1_Day8_500B	9806	1	1	600	8	5487297.825
200811_HL_9806_P1_Day8_500C	9806	1	1	600	8	4955613.25
200811_HL_9806_P2_Day8_0A	9806	1	2	600	8	336024.3083
200811_HL_9806_P2_Day8_0B	9806	1	2	600	8	320764.65
200811_HL_9806_P2_Day8_0C	9806	1	2	600	8	319037.4
200811_HL_9806_P2_Day8_500A	9806	1	2	600	8	4407170.25
200811_HL_9806_P2_Day8_500B	9806	1	2	600	8	3978967
200811_HL_9806_P2_Day8_500C	9806	1	2	600	8	3588575.175
200811_HL_9806_P3_Day8_0A	9806	1	3	600	8	608614.7417
200811_HL_9806_P3_Day8_0B	9806	1	3	600	8	610834.5417
200811_HL_9806_P3_Day8_0C	9806	1	3	600	8	620080.8667
200811_HL_9806_P3_Day8_500A	9806	1	3	600	8	4761880.5
200811_HL_9806_P3_Day8_500B	9806	1	3	600	8	4346838.85
200811_HL_9806_P3_Day8_500C	9806	1	3	600	8	3993279.775
200811_HL_MediaControl_Day8_0A	media_control	0	1	600	8	18516002.13
200811_HL_MediaControl_Day8_0B	media_control	0	1	600	8	18225194.43
200811_HL_MediaControl_Day8_0C	media_control	0	1	600	8	18133338.78
200811_HL_MediaControl_Day8_500A	media_control	0	1	600	8	25853884.4
200811_HL_MediaControl_Day8_500B	media_control	0	1	600	8	25203449.9
200811_HL_MediaControl_Day8_500C	media_control	0	1	600	8	24986638.8
200811_HL_MediaControl_Day8_750A	media_control	0	1	600	8	28001359.72
200811_HL_MediaControl_Day8_750B	media_control	0	1	600	8	27542665.2
200811_HL_MediaControl_Day8_750C	media_control	0	1	600	8	28073012.6
200811_LL_7806_C1_Day8_0A	7806	0	1	330	8	5583348.1
200811_LL_7806_C1_Day8_0B	7806	0	1	330	8	5551750.25
200811_LL_7806_C1_Day8_0C	7806	0	1	330	8	5541920.125
200811_LL_7806_C1_Day8_500A	7806	0	1	330	8	13077570.35
200811_LL_7806_C1_Day8_500B	7806	0	1	330	8	12805034.75
200811_LL_7806_C1_Day8_500C	7806	0	1	330	8	12810804.6
200811_LL_7806_C1_Day8_750A	7806	0	1	330	8	15430168.25
200811_LL_7806_C1_Day8_750B	7806	0	1	330	8	15202808.96
200811_LL_7806_C1_Day8_750C	7806	0	1	330	8	15156363.83
200811_LL_7806_C2_Day8_0A	7806	0	2	330	8	5087181.35
200811_LL_7806_C2_Day8_0B	7806	0	2	330	8	4947579.9
200811_LL_7806_C2_Day8_0C	7806	0	2	330	8	4974334
200811_LL_7806_C2_Day8_500A	7806	0	2	330	8	12304099.35
200811_LL_7806_C2_Day8_500B	7806	0	2	330	8	12211899.88
200811_LL_7806_C2_Day8_500C	7806	0	2	330	8	12176089.45
200811_LL_7806_C2_Day8_750A	7806	0	2	330	8	14620235.7
200811_LL_7806_C2_Day8_750B	7806	0	2	330	8	14425152.33
200811_LL_7806_C2_Day8_750C	7806	0	2	330	8	14486213.13
200811_LL_7806_C3_Day8_0A	7806	0	3	330	8	5565084.85
200811_LL_7806_C3_Day8_0B	7806	0	3	330	8	5462685.125
200811_LL_7806_C3_Day8_0C	7806	0	3	330	8	5505697.35
200811_LL_7806_C3_Day8_500A	7806	0	3	330	8	12815128.65
200811_LL_7806_C3_Day8_500B	7806	0	3	330	8	12762902.28
200811_LL_7806_C3_Day8_500C	7806	0	3	330	8	12685101.38
200811_LL_7806_C3_Day8_750A	7806	0	3	330	8	15213759.23
200811_LL_7806_C3_Day8_750B	7806	0	3	330	8	14879976.9
200811_LL_7806_C3_Day8_750C	7806	0	3	330	8	14862351.17
200811_LL_7806_P1_Day8_0A	7806	1	1	330	8	483512.9083
200811_LL_7806_P1_Day8_0B	7806	1	1	330	8	474355.8083
200811_LL_7806_P1_Day8_0C	7806	1	1	330	8	467646.1167
200811_LL_7806_P1_Day8_500A	7806	1	1	330	8	4343797.125
200811_LL_7806_P1_Day8_500B	7806	1	1	330	8	3941855.825
200811_LL_7806_P1_Day8_500C	7806	1	1	330	8	3632318.55
200811_LL_7806_P1_Day8_750A	7806	1	1	330	8	4418068.95
200811_LL_7806_P1_Day8_750B	7806	1	1	330	8	4028745.95
200811_LL_7806_P1_Day8_750C	7806	1	1	330	8	3689680.425
200811_LL_7806_P2_Day8_0A	7806	1	2	330	8	477327.15
200811_LL_7806_P2_Day8_0B	7806	1	2	330	8	469254.375
200811_LL_7806_P2_Day8_0C	7806	1	2	330	8	475408.0333
200811_LL_7806_P2_Day8_500A	7806	1	2	330	8	4931218.975
200811_LL_7806_P2_Day8_500B	7806	1	2	330	8	4486952.8
200811_LL_7806_P2_Day8_500C	7806	1	2	330	8	4099652.675
200811_LL_7806_P3_Day8_0A	7806	1	3	330	8	506446.675
200811_LL_7806_P3_Day8_0B	7806	1	3	330	8	476696.8
200811_LL_7806_P3_Day8_0C	7806	1	3	330	8	483588.8333
200811_LL_7806_P3_Day8_500A	7806	1	3	330	8	5057913.35
200811_LL_7806_P3_Day8_500B	7806	1	3	330	8	4632276.35
200811_LL_7806_P3_Day8_500C	7806	1	3	330	8	4229401.425
200811_LL_9806_C1_Day8_0A	9806	0	1	330	8	2628954.908
200811_LL_9806_C1_Day8_0B	9806	0	1	330	8	2634161.5
200811_LL_9806_C1_Day8_0C	9806	0	1	330	8	2627830.225
200811_LL_9806_C1_Day8_500A	9806	0	1	330	8	9832956.4
200811_LL_9806_C1_Day8_500B	9806	0	1	330	8	9828268.025
200811_LL_9806_C1_Day8_500C	9806	0	1	330	8	9746405.8
200811_LL_9806_C1_Day8_750A	9806	0	1	330	8	10799775.43
200811_LL_9806_C1_Day8_750B	9806	0	1	330	8	10682814.58
200811_LL_9806_C1_Day8_750C	9806	0	1	330	8	10710312.88
200811_LL_9806_C2_Day8_0A	9806	0	2	330	8	3433826.6
200811_LL_9806_C2_Day8_0B	9806	0	2	330	8	3366536.675
200811_LL_9806_C2_Day8_0C	9806	0	2	330	8	3377748.65
200811_LL_9806_C2_Day8_500A	9806	0	2	330	8	10613948.45
200811_LL_9806_C2_Day8_500B	9806	0	2	330	8	10561701.25
200811_LL_9806_C2_Day8_500C	9806	0	2	330	8	10589658.65
200811_LL_9806_C2_Day8_750A	9806	0	2	330	8	13268330.33
200811_LL_9806_C2_Day8_750B	9806	0	2	330	8	13148250.33
200811_LL_9806_C2_Day8_750C	9806	0	2	330	8	13195037.21
200811_LL_9806_C3_Day8_0A	9806	0	3	330	8	3935907.15
200811_LL_9806_C3_Day8_0B	9806	0	3	330	8	3824442.5
200811_LL_9806_C3_Day8_0C	9806	0	3	330	8	3849742.25
200811_LL_9806_C3_Day8_500A	9806	0	3	330	8	10962341.88
200811_LL_9806_C3_Day8_500B	9806	0	3	330	8	10902251.21
200811_LL_9806_C3_Day8_500C	9806	0	3	330	8	10844383.68
200811_LL_9806_C3_Day8_750A	9806	0	3	330	8	14053486.28
200811_LL_9806_C3_Day8_750B	9806	0	3	330	8	13908121.13
200811_LL_9806_C3_Day8_750C	9806	0	3	330	8	13852121.75
200811_LL_9806_P1_Day8_0A	9806	1	1	330	8	400715.675
200811_LL_9806_P1_Day8_0B	9806	1	1	330	8	373346.6917
200811_LL_9806_P1_Day8_0C	9806	1	1	330	8	374076.9
200811_LL_9806_P1_Day8_500A	9806	1	1	330	8	4083772.85
200811_LL_9806_P1_Day8_500B	9806	1	1	330	8	3734832.225
200811_LL_9806_P1_Day8_500C	9806	1	1	330	8	3420250.025
200811_LL_9806_P2_Day8_0A	9806	1	2	330	8	400275.075
200811_LL_9806_P2_Day8_0B	9806	1	2	330	8	383701.2917
200811_LL_9806_P2_Day8_0C	9806	1	2	330	8	384669.575
200811_LL_9806_P2_Day8_500A	9806	1	2	330	8	4670470.375
200811_LL_9806_P2_Day8_500B	9806	1	2	330	8	4255369.875
200811_LL_9806_P2_Day8_500C	9806	1	2	330	8	3849788.35
200811_LL_9806_P3_Day8_0A	9806	1	3	330	8	452378.95
200811_LL_9806_P3_Day8_0B	9806	1	3	330	8	438243.275
200811_LL_9806_P3_Day8_0C	9806	1	3	330	8	441362.025
200811_LL_9806_P3_Day8_500A	9806	1	3	330	8	4882424.925
200811_LL_9806_P3_Day8_500B	9806	1	3	330	8	4445373.6
200811_LL_9806_P3_Day8_500C	9806	1	3	330	8	4068430.425
200811_LL_MediaControl_Day8_0A	media_control	0	1	330	8	16868681.63
200811_LL_MediaControl_Day8_0B	media_control	0	1	330	8	16695290.98
200811_LL_MediaControl_Day8_0C	media_control	0	1	330	8	16767695.53
200811_LL_MediaControl_Day8_500A	media_control	0	1	330	8	24513301.73
200811_LL_MediaControl_Day8_500B	media_control	0	1	330	8	24144528.96
200811_LL_MediaControl_Day8_500C	media_control	0	1	330	8	24180846.88
200811_LL_MediaControl_Day8_750A	media_control	0	1	330	8	26485851.78
200811_LL_MediaControl_Day8_750B	media_control	0	1	330	8	26311582.93
200811_LL_MediaControl_Day8_750C	media_control	0	1	330	8	26184500.18
200813_HL_7806_C1_Day10_0A	7806	0	1	600	10	3902025.475
200813_HL_7806_C1_Day10_0B	7806	0	1	600	10	3866436.125
200813_HL_7806_C1_Day10_0C	7806	0	1	600	10	3804546.6
200813_HL_7806_C1_Day10_500A	7806	0	1	600	10	11000608.71
200813_HL_7806_C1_Day10_500B	7806	0	1	600	10	10868691.33
200813_HL_7806_C1_Day10_500C	7806	0	1	600	10	10702044.04
200813_HL_7806_C1_Day10_750A	7806	0	1	600	10	15324911.75
200813_HL_7806_C1_Day10_750B	7806	0	1	600	10	15190816.63
200813_HL_7806_C1_Day10_750C	7806	0	1	600	10	15191632.75
200813_HL_7806_C2_Day10_0A	7806	0	2	600	10	3178142.45
200813_HL_7806_C2_Day10_0B	7806	0	2	600	10	3154955.4
200813_HL_7806_C2_Day10_0C	7806	0	2	600	10	3145640.1
200813_HL_7806_C2_Day10_500A	7806	0	2	600	10	10166098.9
200813_HL_7806_C2_Day10_500B	7806	0	2	600	10	10083044.03
200813_HL_7806_C2_Day10_500C	7806	0	2	600	10	10200499.79
200813_HL_7806_C2_Day10_750A	7806	0	2	600	10	15292398.08
200813_HL_7806_C2_Day10_750B	7806	0	2	600	10	13594602.15
200813_HL_7806_C2_Day10_750C	7806	0	2	600	10	13752949.92
200813_HL_7806_C3_Day10_0A	7806	0	3	600	10	2996310.15
200813_HL_7806_C3_Day10_0B	7806	0	3	600	10	2939254.8
200813_HL_7806_C3_Day10_0C	7806	0	3	600	10	2951328.375
200813_HL_7806_C3_Day10_500A	7806	0	3	600	10	9515673.8
200813_HL_7806_C3_Day10_500B	7806	0	3	600	10	9378495.1
200813_HL_7806_C3_Day10_500C	7806	0	3	600	10	9392610.525
200813_HL_7806_C3_Day10_750A	7806	0	3	600	10	13675092.95
200813_HL_7806_C3_Day10_750B	7806	0	3	600	10	13640052.6
200813_HL_7806_C3_Day10_750C	7806	0	3	600	10	13481649.13
200813_HL_7806_P1_Day10_0A	7806	1	1	600	10	228415.6917
200813_HL_7806_P1_Day10_0B	7806	1	1	600	10	269520.0417
200813_HL_7806_P1_Day10_0C	7806	1	1	600	10	269684.35
200813_HL_7806_P1_Day10_500A	7806	1	1	600	10	3717568.425
200813_HL_7806_P1_Day10_750A	7806	1	1	600	10	4655784.15
200813_HL_7806_P1_Day10_750B	7806	1	1	600	10	4230733.975
200813_HL_7806_P1_Day10_750C	7806	1	1	600	10	3812560.45
200813_HL_7806_P1_Day10__500B	7806	1	1	600	10	3358957.325
200813_HL_7806_P1_Day10__500C	7806	1	1	600	10	3089078.725
200813_HL_7806_P2_Day10_0A	7806	1	2	600	10	177956.025
200813_HL_7806_P2_Day10_0B	7806	1	2	600	10	167560.7833
200813_HL_7806_P2_Day10_0C	7806	1	2	600	10	171433.0667
200813_HL_7806_P2_Day10_500A	7806	1	2	600	10	4477781.275
200813_HL_7806_P2_Day10_500B	7806	1	2	600	10	4068853.35
200813_HL_7806_P2_Day10_500C	7806	1	2	600	10	3685680.6
200813_HL_7806_P3_Day10_0A	7806	1	3	600	10	167695.4917
200813_HL_7806_P3_Day10_0B	7806	1	3	600	10	146536.8333
200813_HL_7806_P3_Day10_0C	7806	1	3	600	10	144218.4083
200813_HL_7806_P3_Day10_500A	7806	1	3	600	10	4328033.175
200813_HL_7806_P3_Day10_500B	7806	1	3	600	10	3945325.375
200813_HL_7806_P3_Day10_500C	7806	1	3	600	10	3624243.15
200813_HL_9806_C1_Day10_0A	9806	0	1	600	10	3996238.125
200813_HL_9806_C1_Day10_0B	9806	0	1	600	10	3979470.525
200813_HL_9806_C1_Day10_0C	9806	0	1	600	10	3992350.5
200813_HL_9806_C1_Day10_500A	9806	0	1	600	10	10362527.13
200813_HL_9806_C1_Day10_500B	9806	0	1	600	10	10326291.25
200813_HL_9806_C1_Day10_500C	9806	0	1	600	10	10335792.71
200813_HL_9806_C1_Day10_750A	9806	0	1	600	10	14667975.13
200813_HL_9806_C1_Day10_750B	9806	0	1	600	10	14557068.63
200813_HL_9806_C1_Day10_750C	9806	0	1	600	10	14891718.96
200813_HL_9806_C2_Day10_0A	9806	0	2	600	10	2872331.75
200813_HL_9806_C2_Day10_0B	9806	0	2	600	10	2810899.15
200813_HL_9806_C2_Day10_0C	9806	0	2	600	10	2809602.4
200813_HL_9806_C2_Day10_500A	9806	0	2	600	10	9660972.25
200813_HL_9806_C2_Day10_500B	9806	0	2	600	10	9591421.25
200813_HL_9806_C2_Day10_500C	9806	0	2	600	10	9535532.042
200813_HL_9806_C2_Day10_750A	9806	0	2	600	10	13640517.42
200813_HL_9806_C2_Day10_750B	9806	0	2	600	10	13533391.08
200813_HL_9806_C2_Day10_750C	9806	0	2	600	10	13601388.42
200813_HL_9806_C3_Day10_0A	9806	0	3	600	10	2846133.675
200813_HL_9806_C3_Day10_0B	9806	0	3	600	10	2782799.875
200813_HL_9806_C3_Day10_0C	9806	0	3	600	10	2775891.55
200813_HL_9806_C3_Day10_500A	9806	0	3	600	10	9268495.25
200813_HL_9806_C3_Day10_500B	9806	0	3	600	10	9214539.292
200813_HL_9806_C3_Day10_500C	9806	0	3	600	10	9204301.958
200813_HL_9806_C3_Day10_750A	9806	0	3	600	10	13489360.54
200813_HL_9806_C3_Day10_750B	9806	0	3	600	10	13482185.79
200813_HL_9806_C3_Day10_750C	9806	0	3	600	10	13549298.92
200813_HL_9806_P1_Day10_0B	9806	1	1	600	10	84394.45
200813_HL_9806_P1_Day10_0C	9806	1	1	600	10	82849.425
200813_HL_9806_P1_Day10_500A	9806	1	1	600	10	3372261.175
200813_HL_9806_P1_Day10_500B	9806	1	1	600	10	3081494
